x_mean,x_std,x_max,x_min,x_range,x_skew,x_kurtosis,x_n_peaks,x_energy,y_mean,y_std,y_max,y_min,y_range,y_skew,y_kurtosis,y_n_peaks,y_energy,z_mean,z_std,z_max,z_min,z_range,z_skew,z_kurtosis,z_n_peaks,z_energy,mag_mean,mag_std,mag_max,max_delta_mag,sudden_change_score,x_fft_max,x_fft_mean,y_fft_max,y_fft_mean,z_fft_max,z_fft_mean,xy_corr,xz_corr,yz_corr,sample_id,sensor_source,label,timestamp,weather,driver_id,vehicle_type,speed_bin,road_type,time_of_day,temperature,humidity,altitude,session_id,firmware_version,calibration_status,battery_level,gps_accuracy,network_type,device_model
0.06702629807506814,0.14594203955322604,0.29220324753372284,-0.204678386033764,0.4968816335674868,-0.3759733643384755,-1.2437245250978135,14,2.5791603542603285,0.018841477278473677,0.148326670614277,0.3767378360370381,-0.2545629752656155,0.6313008113026536,0.05979520419746607,-0.147791582406271,4,2.2355802481551463,9.83133930613146,0.07942454912307088,9.934190647288345,9.315606267976086,0.6185843793122583,-3.637799307573211,18.668111710881387,32,9666.154081128885,9.833785644931899,0.07967500765177646,9.93587567574649,0.5127448653772078,3,8.800434573549357,0.7278126961948145,8.714141776756719,0.73518894229545,983.133930613146,20.333356033231023,0.19357836543981757,-0.01588063766581874,-0.2617665731882827,cf9caf91-2b0e-4a89-b45a-ffc2be680908,camera,collision,2025-05-25 14:34:53.926020,clear,D1007,truck,slow,rural,night,13,29,539,S142949,v1.2.4,pending,20,3.228776079278475,wifi,model_a
0.06418756994860841,0.14599604701648441,0.2878546415187565,-0.2337315119625317,0.5215861534812882,-0.4304523710478404,-1.2157263976859523,16,2.5434889880347025,0.04133341576908978,0.2288045479030231,1.3305992924701926,-0.2832443702546936,1.6138436627248862,2.4051119292983927,10.261024201422277,5,5.405997240024725,9.847184750156375,0.045154660520801984,9.947358336130728,9.739519634898976,0.2078387012317524,-0.14616904859542312,-0.11212470139158226,29,9696.9086447079,9.85120938446264,0.04748655425272326,9.97799311281503,0.12310371682091237,5,8.840468810568828,0.7186595315144484,8.552175907645783,1.8005406992646371,984.7184750156374,20.023055754944473,0.25152500073114037,0.2191011950270016,-0.20172366081333085,19750b0d-de6a-4925-b19a-7ecdf533e831,camera,collision,2025-05-25 14:34:53.885972,clear,D1026,suv,slow,highway,afternoon,15,24,651,S817770,v1.2.4,recent,49,4.146651837448411,wifi,model_b
0.05991054778021834,0.14608798714203206,0.2768077479906877,-0.19864954647942062,0.4754572944701083,-0.3346298195875895,-1.3259056303346402,15,2.4930973722536347,0.008571675030625574,0.14999113249507276,0.3812588106678379,-0.287223109112768,0.6684819197806059,0.04720027091821097,-0.21224704446488918,4,2.2570813439985122,9.816290467325334,0.11876173674998311,9.928172676221301,8.970008581455055,0.9581640947662464,-4.810847504173077,27.84363909822919,34,9637.36628890181,9.818714093356212,0.11839860264680427,9.932335245520653,0.9106961198033048,2,8.852689022032148,0.7116088758498449,8.969435948489428,0.6882382029514912,981.6290467325335,20.6487525275046,0.21975900560647474,-0.08123873493034131,0.1433864350096272,38174305-4d9a-49f5-a48e-1799094a6c7b,camera,collision,2025-05-25 14:34:54.474065,fog,D1032,truck,medium,highway,night,16,45,217,S227215,v1.2.4,ok,34,5.519057166128333,4g,model_b
0.06368018894219843,0.14163576800858108,0.2767183869484199,-0.22479045000238795,0.5015088369508078,-0.4074837082509613,-1.242559507907374,16,2.411585724309469,0.01598662246551544,0.15480645318696135,0.3712573527213673,-0.2666610034258705,0.6379183561472378,0.14251766318340717,-0.15892263407536067,3,2.422061004618178,9.843047298917588,0.04298744965596223,9.944235303728654,9.761394636865994,0.18284066686265987,0.14788998434563966,-0.6462146464104102,33,9688.742804955673,9.845502342245052,0.04299006505228452,9.947327674163558,0.10003081948687154,6,8.547578226879674,0.6919670814157867,9.31085207343429,0.7310673827082177,984.3047298917588,19.976173556948762,0.12964004363421783,0.28788774703500614,-0.5348615081743667,9f2463e9-3806-4b21-aa9a-0f32163c6fcd,camera,normal,2025-05-25 14:34:55.183823,clear,D1004,sedan,fast,urban,evening,13,24,503,S284139,v1.2.3,pending,74,1.7827523714900733,wifi,model_a
0.062277775487334736,0.14197206033286777,0.27324254587521934,-0.22030839948922692,0.49355094536444627,-0.3606647055865683,-1.3109897410201463,15,2.4034587234810316,0.014649035654972099,0.15539752737670146,0.3765846144234145,-0.2928415750532833,0.6694261894766977,0.16952858351235442,-0.07738006771187633,5,2.436298576041332,9.84891841385431,0.0414122747286186,9.960796111221295,9.753952356810677,0.20684375441061853,0.0456517178412873,-0.37797268584279653,32,9700.290889925667,9.851374764121305,0.04149372345048729,9.963892525761885,0.1027200942277009,2,8.680982353411302,0.676726585273469,9.118869317863057,0.7373545901342063,984.891841385431,19.992617682390023,0.21551660586514718,0.29809064802570445,-0.48907096956580093,beba0714-d9fc-47a6-a9b3-fe7e09be4483,camera,normal,2025-05-25 14:34:54.619272,fog,D1050,suv,fast,urban,morning,24,74,430,S738831,v1.2.3,ok,74,5.200842338073775,wifi,model_b
0.11009315076976256,0.27291794612528514,1.858090846322665,-0.2173269085933303,2.0754177549159953,3.4218180702188254,17.74304622913493,2,8.660470716365772,0.05129611134896259,0.18028829167889657,0.97117609481154,-0.25843006926216094,1.2296061640737008,1.6209823370570846,6.07849842371151,6,3.5135159156020053,9.839035418439135,0.04082423861563802,9.926291149826206,9.732442081913288,0.19384906791291812,-0.2879540352449745,-0.3104283488402806,31,9680.828458375825,9.845175175333516,0.050499674005250274,10.10079680051539,0.2061922637282887,3,11.009315076976257,2.3167194279979895,5.894614424390626,1.509477454267349,983.9035418439134,19.983901606922696,0.6381670198033856,0.24005402753795796,-0.2694009004628191,6342c27b-70ed-4cf6-9905-9610e440c918,camera,collision,2025-05-25 14:34:54.369939,clear,D1015,truck,slow,highway,afternoon,16,23,455,S102343,v1.2.4,pending,63,7.426919613592494,wifi,model_a
0.10051022517143866,0.29189344749258467,2.045033632717698,-0.194775282050292,2.23980891476799,4.105513953820453,22.406985497503623,1,9.530409005311956,0.04789370365970811,0.20516670642255952,1.1684732523369756,-0.2767791940856176,1.445252446422593,1.9143595202321153,8.315863023363436,5,4.438718427452466,9.849542340112022,0.04183464751564234,9.966318266589363,9.733083241503296,0.23323502508606708,-0.049354457840385835,-0.22331218176312317,31,9701.523444739218,9.856542718438032,0.059087742603644425,10.240849187998343,0.35010908921991124,3,10.051022517143867,2.479411214915894,6.76550898863705,1.7505280099984128,984.9542340112022,20.011195886844448,0.6733418527413866,0.33359618580968886,-0.037592397122493425,616b363f-67fc-4ad8-8cfc-789dab2d2c5a,camera,collision,2025-05-25 14:34:53.966721,clear,D1004,suv,slow,urban,afternoon,32,37,485,S530106,v1.2.4,ok,61,2.3580715601994777,5g,model_b
0.09949697393471242,0.2819119305834922,1.987124477839807,-0.2311026585902092,2.2182271364300163,3.9150257259694605,21.65779670270518,1,8.937398442747654,0.017407958610730287,0.15363288890326735,0.3993956389753057,-0.2987672287940632,0.698162867769369,0.11771083308166617,-0.11100633462782294,5,2.390610157575659,9.825750767368522,0.12431519478205283,9.939681610708984,8.924738917591846,1.0149426931171384,-5.249464050082116,31.249286983490506,33,9656.08324100968,9.831763380337454,0.10267097523364806,9.94228771946749,0.7386464405053612,2,9.949697393471242,2.5132921721563424,9.17127873250833,0.7214521297387637,982.5750767368521,20.733122642722602,-0.19626705927236948,-0.7746298035186752,0.1674715356054945,19d2a686-fd86-495b-a44d-65bbc45cff67,camera,collision,2025-05-25 14:34:54.529058,clear,D1033,truck,medium,rural,afternoon,27,53,306,S732155,v1.3.0,ok,43,5.340535821675583,5g,model_c
0.0598423445347985,0.14586781948374578,0.2723935173662049,-0.2365550470738866,0.5089485644400915,-0.4046140141151165,-1.2277994506414314,19,2.485852696036418,0.011578859704033414,0.1498078147358371,0.3863922827397397,-0.25654706977270386,0.6429393525124436,0.1435893655445518,-0.20992329058412773,4,2.257645134797258,9.838168391577158,0.04112469689339396,9.938995035434589,9.755874958478522,0.18312007695606702,0.20830663743098338,-0.5735849499013068,34,9679.124854172249,9.840578769469248,0.041146104334648256,9.942426961180038,0.12224554936844712,6,8.776516794011192,0.694583871851096,8.99850995185802,0.7219466535684562,983.816839157716,19.99451952514378,0.19418320170773162,0.2678720945075828,-0.3184343060383947,fb6c5cef-47e7-43d7-8999-0ddba98618ac,camera,collision,2025-05-25 14:34:54.155021,clear,D1070,suv,medium,urban,afternoon,22,55,899,S970667,v1.2.4,ok,61,3.8850172788826,4g,model_a
0.06312861055874204,0.1387298116835652,0.27080424696592575,-0.20798512969995708,0.47878937666588284,-0.3692446119213836,-1.294372490921915,19,2.323118212083479,0.009540423600771415,0.152363135066909,0.3597381332099183,-0.2836166762693661,0.6433548094792845,0.13784497046810867,-0.08389752406005924,4,2.330554460989931,9.8430769404976,0.041982070850656875,9.94377659992621,9.732895515597473,0.21088108432873653,-0.23974827764282633,-0.08433467302711772,37,9688.792615082848,9.845441433376799,0.0417834836587317,9.944946990044395,0.12336741875162538,5,8.293423693655058,0.6822805272804893,9.032602574628664,0.7118903176865191,984.3076940497599,19.98503342631506,0.16092038496031819,0.25576176637361114,-0.5619614240769039,872ff630-9497-4eb6-8d1b-1800883a5bd8,camera,normal,2025-05-25 14:34:55.290747,clear,D1017,suv,fast,highway,morning,31,68,796,S707357,v1.2.4,recent,24,7.0053030621338825,wifi,model_b
0.057921598678867064,0.14526670029853478,0.2935485126980324,-0.21954327480780383,0.5130917875058363,-0.4261784469780742,-1.19063530061431,19,2.445732580914005,0.017148829951873616,0.15490474063258264,0.4015822706486487,-0.28416458753184387,0.6857468581804926,0.06775713240169665,-0.06588615672199083,4,2.4289561039165983,9.817356642333202,0.12102903806736334,9.932613091942375,8.947938851735504,0.9846742402068713,-4.856992566442867,28.478255037127465,27,9639.513947081934,9.819839633739992,0.12097902833492348,9.935642657632831,0.9039507530256579,2,8.642424654984938,0.7101232595433892,9.013925176453398,0.7727549875868793,981.7356642333201,20.6618840199379,0.19961535052727994,0.3099257308044353,0.10486919841932137,41974e00-5573-4499-a0a2-da6de51e1fdc,camera,collision,2025-05-25 14:34:54.142401,fog,D1098,suv,slow,urban,afternoon,21,51,632,S376362,v1.2.4,ok,22,9.636230737780586,4g,model_b
0.05827120367545141,0.1515066296533954,0.2798520784387738,-0.21242149219995468,0.49227357063872845,-0.32545582199201173,-1.3438530364623777,14,2.6349792006717054,0.010254431895760825,0.15228951813184505,0.36088512406023643,-0.2845088255171315,0.645393949577368,0.0880454368669447,-0.23531766981527147,4,2.329725070633435,9.84506546709834,0.04228893971915066,9.935756104324232,9.730309409746646,0.2054466945775868,-0.3307144978238535,-0.4392439027999604,33,9692.710240587483,9.847586961351784,0.042195819724719585,9.937667824056364,0.10922944152570935,4,9.198211743959675,0.7122132183917022,9.148763199270945,0.736884023123763,984.5065467098341,19.983269940870954,0.18912784267710336,0.24437600087435415,-0.49373962393521453,c30586e0-c903-48ac-8774-69cd37d7c744,camera,normal,2025-05-25 14:34:54.888426,fog,D1082,sedan,slow,urban,morning,14,30,52,S661887,v1.2.4,ok,83,3.569980210180528,5g,model_b
0.0677227594484452,0.14433430071957326,0.2557478640062187,-0.20637497112060976,0.46212283512682845,-0.4156069620498341,-1.306721401056142,18,2.541876251152017,0.016578152103944286,0.15049391957216876,0.37581786693803604,-0.329330485570325,0.705148352508361,0.23037988226826447,0.06857316889218223,4,2.292325495537592,9.838165041473573,0.04656758915237523,9.962967992753361,9.704344816657816,0.2586231760955453,-0.24126245879513372,0.3883373056291406,31,9679.165992363218,9.840622059168926,0.046469664266428824,9.965532745503518,0.13662691939772742,6,8.637027983600039,0.6991793195186147,8.94812149160727,0.7645521998108216,983.8165041473574,19.989461207349763,0.17844237075922448,0.25747411530855613,-0.443464168308866,2edd7008-2052-40ca-aa09-a901a961d896,camera,normal,2025-05-25 14:34:54.718258,fog,D1074,sedan,medium,highway,evening,15,60,588,S655440,v1.2.3,recent,53,4.388451166576667,5g,model_a
0.06282734303136468,0.1448955390417888,0.29110402156185644,-0.24371719755907184,0.5348212191209283,-0.4468076764499367,-1.219394234932237,18,2.494199226659131,0.012069617115296168,0.1493698086635248,0.37803424532958996,-0.2826900970595609,0.6607243423891509,0.11701894847261073,-0.08087156494300451,5,2.245701539748786,9.846323604613453,0.04042463546699357,9.954736419114283,9.74293804969079,0.21179836942349262,-0.1631291539452542,-0.15098253873311407,34,9695.172267792068,9.848729820078576,0.04052920773717468,9.956894473061897,0.131422843741273,4,8.92430078440988,0.6956716146429652,8.81021001888357,0.7326431119132744,984.6323604613453,19.975226898605655,0.1953018930724729,0.2993304913884163,-0.49246599062135343,40c4dd0a-071f-4271-b0cd-b1b1cb1a2706,camera,normal,2025-05-25 14:34:54.954120,rain,D1034,suv,medium,highway,morning,33,41,367,S736514,v1.2.3,recent,38,3.0538579550837497,4g,model_c
0.10562275857412436,0.278087810142924,1.8336743319124176,-0.23466687573426948,2.068341207646687,3.2577453734831088,15.999133560595784,2,8.848899727889467,0.019714275168977384,0.15028077288354963,0.3743945561034039,-0.27779443019448324,0.6521889862978871,0.16724939007396983,-0.10178713110164184,6,2.297296334391519,9.81872389873315,0.1130489792323692,9.946525985684337,9.006877183331344,0.939648802352993,-4.712816057412401,27.549504676616746,29,9642.0119071259,9.82458782690896,0.0951580959985406,9.948527588482229,0.6560299909352167,2,13.382077157006231,2.229555193502666,8.880444668259903,0.77067503178636,981.872389873315,20.60313937743484,0.11129630971270042,-0.7652779075549653,-0.21031326702448247,0f086b92-9184-4846-800d-d789923df6ee,camera,collision,2025-05-25 14:34:54.552922,rain,D1000,truck,medium,urban,morning,26,30,759,S123676,v1.3.0,ok,89,9.405024632556387,4g,model_c
0.05976474343404155,0.1464109349397292,0.2756624872971559,-0.2532449151864767,0.5289074024836327,-0.43827830134748813,-1.1461375707603045,17,2.5007986427662434,0.013611739002972743,0.15019025514305578,0.3491622000541567,-0.29734073704253844,0.6465029370966952,-0.012244923854848684,-0.31861536527808676,5,2.2742392178621245,9.846847319916726,0.04030638883514227,9.93728048883175,9.752498399781187,0.1847820890505627,0.036982839742264996,-0.5089725524624344,33,9696.202674673219,9.84927113102052,0.040439003254857366,9.940030045545274,0.09759411460990108,4,8.934764356999418,0.7195884149740996,9.065699762125325,0.7228879137601489,984.6847319916728,19.974714197025754,0.21931014000539228,0.07200802470630926,-0.5340333396866231,da36e714-de36-4d1b-8dc5-e9235e18779d,camera,normal,2025-05-25 14:34:54.740679,fog,D1043,truck,slow,highway,evening,15,54,18,S363156,v1.2.4,recent,72,6.3793388956783765,4g,model_a
0.06001465771106851,0.14841315940073613,0.3039593803997478,-0.23072462142791744,0.5346840018276653,-0.35005362765540843,-1.2553963424410468,15,2.562822502348503,0.05389537446598245,0.2334267340404074,1.3517021196378394,-0.31422757734290974,1.665929696980749,2.1854523110580115,9.332394204250622,5,5.739275155359955,9.845200008659825,0.04100105266660925,9.945929767706263,9.74210098030575,0.20382878740051247,0.10556344091462548,-0.3700696634302121,37,9692.964429683521,9.849403453362907,0.04378226005043756,9.976379523275792,0.15053523072639763,6,8.836608258811678,0.739579249891452,8.215594496595772,1.8053369976847657,984.5200008659826,20.006100485488894,0.24617720672008345,0.10010466988341658,-0.11185865081740096,39b6fcbe-583f-4ae5-9b6b-0e7f020d57fe,camera,collision,2025-05-25 14:34:54.457397,fog,D1010,truck,fast,urban,afternoon,10,26,572,S798400,v1.2.4,recent,24,7.037991441159331,5g,model_c
0.061470741718579705,0.14566979610559172,0.2840890079437372,-0.2517930415295806,0.5358820494733179,-0.36117245968928363,-1.2720041918014682,16,2.4998341584876993,0.018457840633660412,0.15595904016551285,0.38006690065557835,-0.3183949991857046,0.6984618998412829,0.06278328582477456,-0.1086659836522319,5,2.4663914090205656,9.838746864664499,0.04022624571305209,9.918010519840381,9.754441499224326,0.16356902061605538,-0.19025525863857737,-0.8677735758327141,34,9680.255801778963,9.841270040387284,0.0403021791024012,9.920309186959045,0.12286137396923102,5,8.88466197885063,0.6935321352337189,9.194917700789034,0.7352580086180173,983.8746864664497,19.968024686949565,0.17956351495749537,0.26603946991268107,-0.4886387563707829,498c3cc6-1c46-4e18-a906-735addb6b949,camera,normal,2025-05-25 14:34:55.152611,clear,D1062,truck,fast,highway,afternoon,10,48,999,S693669,v1.2.3,ok,40,1.2175654662025042,wifi,model_a
0.0591364538661693,0.14321202998042873,0.2914419003424583,-0.2264093470796339,0.5178512474220922,-0.40970304733003343,-1.2207367051080389,17,2.4006805706980785,0.011716603173857405,0.14946968161099564,0.3368486051719026,-0.31627565231394217,0.6531242574858448,-0.0010313819774764512,-0.2515933987566994,3,2.2478464510826055,9.843946491880057,0.03915105224265656,9.93305675505269,9.7557317619505,0.1773249931021894,-0.39627593061412497,-0.5243791011769554,33,9690.481533988943,9.84630776573257,0.039038347579006365,9.935104071743808,0.10675845676241735,4,8.614344812042294,0.7025047360522062,8.904987930320292,0.7283583559877403,984.3946491880059,19.95050836951693,0.22147009646755128,0.1214838345999547,-0.5516010556177837,e633bb06-ee28-4f6b-b6f3-ec913c56e03f,camera,normal,2025-05-25 14:34:54.784408,fog,D1008,sedan,medium,highway,afternoon,25,60,939,S660893,v1.2.3,recent,74,5.624835921715387,4g,model_a
0.060719133115552104,0.1450218166410067,0.2682188113291651,-0.24046892225351135,0.5086877335826765,-0.3612374827533349,-1.263806008439518,17,2.4718140428161903,0.013564126251020206,0.15010210901165225,0.3542336918021722,-0.30763806267852745,0.6618717544806996,0.03151132165024367,-0.16904112146469696,5,2.2714628650699544,9.84362993834457,0.044786067254279326,9.964410231010369,9.715293100982896,0.24911713002747327,-0.1718096754030195,0.2784174115100604,31,9689.905615489362,9.846038794747843,0.044821605202701544,9.967635275704618,0.10642721943394129,4,8.773067853423111,0.7080568265048989,8.929946996509207,0.7134744280106434,984.362993834457,20.01996440860259,0.214788249159133,0.31244350041206576,-0.34810079458277826,48b8d5d8-e05e-4ee9-9a2a-0623cbdc73a0,camera,normal,2025-05-25 14:34:55.047916,fog,D1019,suv,medium,urban,night,18,29,701,S569896,v1.2.4,recent,95,3.39935677956056,wifi,model_a
